appno,title,applicant,date,cpc,cpc_sec,total_c,ind_n,dep_n,strategy,ind_cats,emb_len,bg_len,tf_len,conn_포함하는,conn_구비하는,conn_이루어지는,structural,functional,bracket_ref,inline_ref,sil_hyeon,sil_ye,yeo_jeong,do_myeon,techproblem,techsolution
1020210098687,반도체 메모리 장치 및 반도체 시스템,에스케이하이닉스 주식회사,20210727,G11C 29/42	(2015.01),G,20,3,17,⑥ 장치+장치,장치|장치|시스템,14400,1184,99,12,0,0,12,6,151,0,False,True,False,False,False,False
1020210162509,수익증권 거래 플랫폼 및 이를 이용한 거래 방법,(주)케이솔루션,20211123,G06Q 40/04	(2023.01),G,3,1,2,⑩ 방법단독,방법,6328,395,217,0,0,0,0,1,74,4,False,True,False,False,False,False
1020210118053,살포용 카트,주식회사 에코샌드,20210906,A01C 15/18	(2006.01),A,4,1,3,⑪ 물건단독,물건,17954,1325,101,1,0,0,1,0,363,18,False,True,True,False,False,False
1020210071563,콜라겐 기능성 건강 약주 제조방법,정상섭¶고려주조 주식회사 농업회사법인,20210602,C12G 3/05	(2019.01)¶C12G 3/05	(2021.08),C,5,1,4,⑩ 방법단독,방법,3373,629,109,1,0,0,1,1,12,0,False,True,False,False,False,False
1020210171936,기판 처리 방법 및 장치,주식회사 원익아이피에스,20211203,H01L 21/02	(2006.01),H,8,2,6,② 순수형,방법|장치,12986,719,98,2,0,0,3,6,86,3,True,True,True,False,False,False
1020210142933,이상 감지 시스템 및 방법,주식회사 엘렉시,20211025,G06N 3/08	(2023.01),G,6,2,4,② 순수형,시스템|방법,6629,332,66,9,0,0,9,7,84,4,False,True,False,False,False,False
1020210149556,반도체 테스트 장치 및 이를 구동하는 방법¶반도체 테스트 장치 및 이를 구동하는 방법{SEMICONDUCTO,에스케이하이닉스 주식회사,20211103,G01R 31/2874,G,30,4,26,② 순수형,장치|방법|장치|방법,7486,768,62,32,0,0,38,2,125,5,False,True,False,True,False,False
1020210021571,3차원 적층 구조를 갖는 반도체 패키지,에스케이하이닉스 주식회사,20210218,H01L 25/065	(2006.01)¶H01L 25/0652	(2013.01),H,20,1,19,⑨ 장치단독,장치,14937,290,63,13,0,0,28,0,502,20,False,True,False,True,False,False
1020210045215,"클럭 신호 처리 회로, 반도체 장치 및 반도체 시스템",에스케이하이닉스 주식회사,20210407,G11C 11/406	(2006.01)¶G11C 11/40615	(2013.01),G,22,3,19,⑥ 장치+장치,장치|장치|시스템,14977,1722,64,18,0,0,19,2,179,15,False,True,False,False,False,False
1020210046990,내부 전압 생성 회로 및 내부 전압 생성 회로를 포함하는 반도체 메모리 장치,에스케이하이닉스 주식회사,20210412,G11C 5/14	(2021.01),G,20,2,18,⑥ 장치+장치,장치|장치,16962,1364,171,14,0,0,14,21,144,0,False,True,False,False,False,False
1020220033512,물 분사기능이 구비된 빗물침투 배수측구,주식회사 알아이디,20220317,E03F 5/04	(2006.01),E,7,2,5,⑥ 장치+장치,장치|장치,8172,1254,370,0,0,1,3,0,294,1,False,True,False,False,False,False
1020210182685,반도체 소자의 갭필 방법,주식회사 원익아이피에스,20211220,H01L 21/02	(2006.01),H,6,1,5,⑪ 물건단독,물건,14409,991,174,9,2,0,15,3,72,5,True,True,True,False,False,False
1020220041798,설문 문진을 통한 탈모 요인 진단 시스템,주식회사 플렉싱크¶주식회사 이지하이드로젠,20220404,A61B 5/00	(2021.01),A,4,1,3,⑨ 장치단독,시스템,8359,543,188,4,0,0,4,4,140,1,False,True,True,False,False,False
1020210009977,데이터 저장 장치 및 그 동작 방법,에스케이하이닉스 주식회사,20210125,G06F 3/06	(2006.01)¶G06F 3/0656	(2013.01),G,19,3,16,② 순수형,장치|장치|방법,18357,443,63,12,0,0,12,1,306,11,False,True,False,False,False,False
1020210003948,그룹 제어 회로 및 이를 포함하는 반도체 메모리 장치,에스케이하이닉스 주식회사,20210112,G11C 8/12	(2006.01),G,20,4,16,⑥ 장치+장치,장치|장치|장치|장치,23857,487,130,15,0,0,15,16,202,0,False,True,False,False,False,False
1020210005807,데이터 저장 장치 및 그것의 동작 방법,에스케이하이닉스 주식회사,20210115,G06F 12/02	(2018.01)¶G06F 12/0246	(2013.01),G,20,2,18,⑥ 장치+장치,장치|시스템,21553,417,62,13,0,0,13,7,323,16,False,True,False,False,False,False
1020210018102,단일 광자 애벌런치 다이오드,에스케이하이닉스 주식회사,20210209,H10F 30/225	(2025.01),H,20,2,18,⑧ 물건+물건,물건|물건,20593,285,137,8,0,0,11,0,311,2,False,True,False,False,False,False
1020210037586,데이터 출력 버퍼 및 이를 포함하는 반도체 장치,에스케이하이닉스 주식회사,20210323,G11C 7/10	(2021.01)¶G11C 7/1057	(2013.01),G,20,3,17,⑥ 장치+장치,물건|장치|장치,19054,287,61,20,0,0,20,0,194,6,False,True,False,True,False,False
1020210018444,이미지 센싱 장치¶이미지 센싱 장치{IMAGE SENSING DEVICE},에스케이하이닉스 주식회사,20210209,H10F 39/807,H,36,4,32,⑥ 장치+장치,장치|장치|장치|장치,12228,273,85,14,0,0,28,0,248,4,False,True,False,False,False,False
1020210050574,데이터 입력 버퍼 및 데이터 입력 버퍼를 포함하는 반도체 장치¶데이터 입력 버퍼 및 데이터 입력 버퍼를 포함,에스케이하이닉스 주식회사,20210419,G11C 7/10	(2021.01),G,20,3,17,⑥ 장치+장치,물건|장치|장치,18440,256,69,14,0,0,14,0,224,9,False,True,False,True,False,False
1020210047996,반도체 제조 장치 및 그 구동 방법,에스케이하이닉스 주식회사,20210413,C23C 16/44	(2006.01)¶C23C 16/4412	(2013.01),C,20,2,18,② 순수형,장치|방법,16423,452,86,15,0,0,15,1,223,11,False,True,False,True,False,False
1020210048002,반도체 제조 장치 및 그 구동 방법,에스케이하이닉스 주식회사,20210413,C23C 16/44	(2006.01)¶C23C 16/4412	(2013.01),C,20,2,18,② 순수형,장치|방법,13869,453,89,13,0,0,13,1,136,10,False,True,False,True,False,False
1020210057820,리뷰 콘텐츠 상품화 시스템 및 그 방법,주식회사 인터파크,20210504,G06Q 30/02	(2012.01)¶G06Q 30/0207	(2013.01),G,11,2,9,② 순수형,시스템|방법,12431,993,128,5,0,0,6,1,87,3,False,True,True,False,False,False
1020220022706,유청을 함유한 쿠키의 제조방법,농업회사법인(주)아침미소,20220222,A21D 13/80	(2017.01),A,4,1,3,⑩ 방법단독,방법,14050,646,217,1,0,0,6,0,3,0,False,True,True,False,False,False
1020210126519,"이온 발생기용 클리닝 장치 및 그것의 동작 방법, 및 이온 발생기 클리닝 시스템",에스케이하이닉스 주식회사,20210924,B08B 1/00	(2006.01)¶B08B 1/002	(2013.01),B,39,4,35,② 순수형,장치|시스템|방법|시스템,22043,604,169,40,0,0,57,13,532,12,False,True,False,False,False,False
1020220027565,멤스빔 기반의 모듈형 프로브 유닛,주식회사 티에스티,20220303,G01R 31/28	(2006.01),G,5,1,4,⑨ 장치단독,장치,6875,925,225,3,0,0,3,0,228,0,False,True,False,False,False,False
1020210114791,데이터 출력 제어 회로 및 이를 포함하는 반도체 장치,에스케이하이닉스 주식회사,20210830,G11C 7/10	(2021.01),G,15,2,13,⑥ 장치+장치,장치|장치,21528,159,64,12,0,0,12,0,250,9,False,True,False,True,False,False
1020210091617,기판 처리 방법¶기판 처리 방법{PROCESSING METHOD OF SUBSTRATE},주식회사 원익아이피에스,20210713,H10P 14/43,H,16,4,12,⑦ 방법+방법,방법|방법|방법|방법,9215,462,78,8,0,0,12,6,165,9,False,True,False,False,False,False
1020210022300,분주 회로 시스템 및 이를 포함하는 반도체 메모리 시스템,에스케이하이닉스 주식회사,20210219,G11C 7/22	(2015.01),G,20,2,18,⑥ 장치+장치,시스템|시스템,15537,742,127,12,0,0,14,15,126,0,False,True,False,False,False,False
1020210060050,집적 회로 및 반도체 메모리 시스템,에스케이하이닉스 주식회사,20210510,G11C 7/22	(2015.01),G,18,2,16,⑥ 장치+장치,장치|시스템,27736,1097,88,16,0,0,16,10,187,0,False,True,False,False,False,False
1020210046303,반도체 메모리 장치 및 그 제조방법,에스케이하이닉스 주식회사,20210409,H01L 27/11568	(2017.01)¶H01L 27/11568	(2013.01),H,33,4,29,② 순수형,장치|장치|장치|방법,27865,273,58,31,0,0,42,1,464,8,False,True,False,False,False,False
1020210041571,이미지 센싱 장치¶이미지 센싱 장치{IMAGE SENSING DEVICE},에스케이하이닉스 주식회사,20210331,H10F 39/12	(2025.01),H,24,3,21,⑥ 장치+장치,장치|장치|장치,18563,404,69,16,0,0,20,0,187,6,False,True,False,False,False,False
1020210071108,"메모리 장치, 반도체 시스템 및 데이터 처리 시스템¶메모리 장치, 반도체 시스템 및 데이터 처리 시스템{ME",에스케이하이닉스 주식회사,20210601,G11C 7/1018,G,64,8,56,⑥ 장치+장치,장치|시스템|시스템|시스템|장치|시스템|시스템|시스템,50308,296,77,26,0,0,28,0,511,19,False,True,True,False,False,False
1020210037594,"신호 전송 장치, 신호 수신 장치, 이를 이용하는 송수신 시스템 및 송수신 방법",에스케이하이닉스 주식회사,20210323,H04L 25/49	(2006.01),H,21,3,18,② 순수형,장치|시스템|방법,50422,623,86,24,0,0,24,15,635,10,False,True,False,True,False,False
1020210043103,방열 모듈,에스케이하이닉스 주식회사,20210402,H05K 7/20	(2006.01),H,17,1,16,⑨ 장치단독,장치,12862,513,72,5,0,0,10,0,313,5,False,True,False,False,False,False
1020210065345,메모리 시스템 및 메모리 시스템의 동작 방법,에스케이하이닉스 주식회사,20210521,G11C 8/18	(2015.01)¶G11C 8/18	(2013.01),G,20,4,16,② 순수형,시스템|시스템|시스템|방법,11625,863,154,13,0,0,13,5,123,0,False,True,False,False,False,False
1020210029831,이미지 센싱 장치,에스케이하이닉스 주식회사,20210308,H01L 27/146	(2006.01)¶H01L 27/14614	(2013.01),H,22,3,19,⑥ 장치+장치,장치|장치|장치,15946,404,88,8,0,0,20,0,230,5,False,True,False,False,False,False
1020210006849,클럭 생성 회로 및 이를 포함하는 전압 생성 회로¶클럭 생성 회로 및 이를 포함하는 전압 생성 회로{CLOC,에스케이하이닉스 주식회사,20210118,H03K 5/15073,H,10,2,8,⑥ 장치+장치,장치|장치,17903,505,117,10,0,0,10,14,138,0,False,True,False,False,False,False
2020210000614,레깅스,주식회사 해피프린스,20210224,A41D 1/06	(2006.01)¶A41D 1/06	(2013.01),A,7,1,6,⑪ 물건단독,물건,5864,505,92,0,0,0,0,0,118,4,False,True,False,False,False,False
2020210001238,빗물유입방지 및 사생활 보호 장치,휴웨이브 주식회사,20210420,E06B 5/00	(2006.01)¶E06B 5/003	(2013.01),E,5,1,4,⑨ 장치단독,장치,7391,835,365,0,0,0,2,0,237,0,True,True,False,False,False,False
2020210000672,조도감지를 통한 전원 차단 시스템,주식회사 바오전자¶양재수,20210303,H02H 5/00	(2006.01)¶H02H 5/00	(2013.01),H,5,1,4,⑨ 장치단독,시스템,6839,593,186,0,0,0,1,3,107,7,True,True,False,False,False,False
1020210029985,자동차용 가변형 시트,주식회사 대유이피,20210308,B60N 2/90	(2018.01)¶B60N 2/91	(2018.02),B,7,1,6,⑪ 물건단독,물건,11720,1267,102,6,0,0,6,0,102,9,False,True,True,False,False,False
1020210108093,"위상 보정 회로, 이를 포함하는 클럭 버퍼 및 반도체 장치",에스케이하이닉스 주식회사,20210817,G11C 7/22	(2015.01),G,13,3,10,⑥ 장치+장치,장치|장치|장치,17951,372,67,7,0,0,7,0,196,12,False,True,False,True,False,False
1020210007172,워드 라인 제어 회로 및 이를 포함하는 반도체 장치,에스케이하이닉스 주식회사,20210119,G11C 8/08	(2006.01)¶G11C 8/08	(2013.01),G,18,3,15,⑥ 장치+장치,장치|장치|장치,18090,822,63,10,0,0,10,2,152,15,False,True,False,False,False,False
1020210076759,히알루론산을 함유하는 여성용 건강 기능식품 조성물 및 그 제조방법,주식회사 아우름글로벌,20210614,A23L 33/125	(2016.01)¶A23L 33/125	(2020.05),A,5,1,4,⑪ 물건단독,물건,3322,508,139,1,0,1,2,0,0,1,False,True,False,False,False,False
1020210066439,랩핑장치가 구비된 포장용 박스 팔렛타이징 시스템,주식회사 청범웰딩툴,20210524,B65B 11/02	(2015.01)¶B65B 11/025	(2013.01),B,3,1,2,⑨ 장치단독,시스템,10151,509,570,0,0,0,6,0,439,0,False,False,False,False,False,False
1020210005863,메모리 모듈 발열 테스터 및 메모리 모듈 발열 테스터를 이용한 발열 테스트 장치,에스케이하이닉스 주식회사,20210115,G01R 31/28	(2006.01),G,18,2,16,⑥ 장치+장치,장치|장치,15874,395,103,11,0,0,11,1,286,9,False,True,False,False,False,False
1020210175933,박막 증착 장치 및 이를 이용한 박막 증착 방법,주식회사 원익아이피에스,20211209,H01L 21/02	(2006.01),H,10,3,7,② 순수형,방법|방법|장치,7925,290,80,11,0,0,11,6,83,4,False,True,False,False,False,False
1020210144557,스토리지 장치 및 그 동작 방법¶스토리지 장치 및 그 동작 방법{Storage Device and Opera,에스케이하이닉스 주식회사,20211027,G11C 16/14,G,24,6,18,② 순수형,장치|장치|방법|장치|장치|방법,15368,495,61,6,0,0,6,2,267,13,False,True,False,False,False,False
1020220029342,반도체 메모리 장치와 반도체 메모리 장치의 동작 방법¶반도체 메모리 장치와 반도체 메모리 장치의 동작 방법{,에스케이하이닉스 주식회사,20220308,G11C 16/3459,G,24,4,20,② 순수형,장치|방법|장치|방법,21854,1363,127,16,0,0,18,16,188,0,False,True,False,False,False,False
1020220041797,머신러닝을 활용한 두피 및 탈모 관리 시스템,주식회사 플렉싱크¶주식회사 이지하이드로젠,20220404,A61B 5/00	(2021.01),A,4,1,3,⑨ 장치단독,시스템,8557,491,248,3,0,0,3,6,116,0,False,True,True,False,False,False
1020220045754,유증기의 액화회수장치,주식회사 지에코,20220413,B65D 90/30	(2006.01),B,3,1,2,⑨ 장치단독,장치,4211,1193,170,1,0,1,2,1,141,5,False,True,False,False,False,False
1020220045768,유증기의 액화회수장치,주식회사 지에코,20220413,B65D 90/30	(2006.01),B,3,1,2,⑨ 장치단독,장치,4207,1193,170,1,0,0,2,1,141,5,False,True,False,False,False,False
1020210014792,메모리 시스템 및 그것의 동작 방법,에스케이하이닉스 주식회사,20210202,G06F 12/02	(2018.01)¶G06F 12/0246	(2013.01),G,16,3,13,② 순수형,시스템|방법|시스템,20739,266,66,5,0,0,5,7,223,12,False,True,True,False,False,False
1020210028778,"반도체 집적 장치 및 그 동작 방법과, 이를 포함하는 데이터 처리 장치",에스케이하이닉스 주식회사,20210304,G06F 15/78	(2006.01)¶G06F 15/7807	(2013.01),G,18,3,15,② 순수형,장치|방법|장치,11181,389,79,2,0,0,2,5,235,9,False,True,False,True,False,False
1020210066072,데이터 저장 장치 및 그 동작 방법,에스케이하이닉스 주식회사,20210524,G06F 3/06	(2006.01)¶G06F 3/0631	(2013.01),G,18,4,14,② 순수형,장치|장치|방법|장치,21239,443,63,5,0,0,5,2,327,14,False,True,False,False,False,False
1020210073582,메모리 시스템 및 그것의 동작 방법,에스케이하이닉스 주식회사,20210607,G06F 12/02	(2018.01)¶G06F 12/0246	(2013.01),G,20,3,17,② 순수형,시스템|시스템|방법,14244,266,66,7,0,0,7,14,132,7,False,True,True,False,False,False
1020210186551,반도체 장치의 성능 진단 시스템 및 그것의 구동 방법,주식회사 원익아이피에스,20211223,H01L 21/67	(2006.01),H,8,2,6,② 순수형,시스템|방법,5117,834,121,4,0,0,4,4,112,3,False,True,False,True,False,False
1020210187650,"유체 온도 예측 장치, 그것의 구동 방법, 유체 온도 예측 장치를 포함하는 유체 온도 보정 시스템 및 유체 ",주식회사 원익아이피에스,20211224,H01L 21/67	(2006.01),H,13,4,9,② 순수형,장치|방법|시스템|방법,4726,524,100,9,0,0,9,1,79,4,False,True,False,True,False,False
1020210021549,데이터 저장 장치 및 그것의 동작 방법,에스케이하이닉스 주식회사,20210218,G06F 13/16	(2006.01)¶G06F 13/1689	(2013.01),G,14,2,12,② 순수형,장치|방법,20504,650,62,7,0,0,7,7,383,13,False,True,False,False,False,False
1020210024602,반도체 메모리 장치 및 이를 위한 컬럼경로 제어 회로,에스케이하이닉스 주식회사,20210224,G11C 11/408	(2006.01)¶G11C 11/408	(2013.01),G,15,3,12,⑥ 장치+장치,장치|장치|장치,11092,535,73,8,0,0,8,19,150,11,False,True,False,True,False,False
1020210024605,"신호 전송 회로, 이를 이용하는 반도체 장치 및 반도체 시스템",에스케이하이닉스 주식회사,20210224,H04L 25/02	(2006.01)¶H04L 25/0284	(2013.01),H,24,3,21,⑥ 장치+장치,장치|장치|장치,37697,702,75,9,0,0,9,12,438,6,False,True,False,True,False,False
1020210058918,교체가 용이한 나노코팅필터를 통한 공기청정시스템,주식회사 올그린텍,20210507,F24F 8/108	(2021.01)¶F24F 8/108	(2021.01),F,9,2,7,⑥ 장치+장치,시스템|시스템,8175,819,223,0,0,5,5,2,261,10,False,True,False,True,False,False
1020210060058,집적 회로 및 집적 회로의 동작 방법,에스케이하이닉스 주식회사,20210510,G11C 7/22	(2015.01)¶G11C 7/222	(2013.01),G,20,4,16,② 순수형,장치|장치|장치|방법,17493,928,92,10,0,0,10,14,162,0,False,True,False,False,False,False
1020210051054,반도체 장치,에스케이하이닉스 주식회사,20210420,G11C 7/06	(2021.01)¶G11C 7/065	(2013.01),G,22,4,18,⑥ 장치+장치,장치|장치|장치|장치,27395,1241,53,20,0,0,25,0,271,7,False,True,False,True,False,False
1020200093275,저항 변화 메모리 장치 및 그 구동방법,에스케이하이닉스 주식회사¶연세대학교 산학협력단,20200727,G11C 13/00	(2006.01),G,16,3,13,② 순수형,장치|방법|장치,10296,445,82,17,0,0,17,2,136,6,False,True,False,False,False,False
1020200065009,클럭 보상 회로,에스케이하이닉스 주식회사,20200529,G11C 7/22	(2015.01),G,24,3,21,⑥ 장치+장치,장치|장치|장치,22682,582,43,18,0,0,18,4,114,14,False,True,False,False,False,False
