출원번호,사무소,대리인,MainCPC,CPC섹션,도입_도면목록선행,도입_용어정의선행,JP_실시형태,실시형태_횟수,실시예_횟수,실시용어_주,실시예구조,복수실시예_마커수,변형예_유무,수치한정_빈도,용어_실질정의,용어_보일러플레이트,용어_서수사,용어_인라인약칭,도면참조_방식,도면수,도면참조_per1000자,도면당_분량,전개앵커,전개앵커_v2.1,EMB_분량,BG_분량,효과_채움,효과_정성,면책_도입,면책_말미,면책_전체,JP변형예
1020217029562,jang,장수길¶김성환,B67B,B,0,0,1,14,0,실시형태,단일,0,0,8.1,0,0,0,0,혼용,11,31.8,1055,실험-수치,,11602,1055,1,0,0,0,0,0
1020207037098,jang,장수길¶박충범,C09J,C,0,0,1,7,12,실시예,단일,0,1,6.2,0,0,0,0,소수,7,4.6,5560,실험-수치,,38923,1731,1,0,0,0,1,0
1020217028982,jang,장수길¶성재동,C09J,C,0,1,1,63,40,실시형태,단일,0,1,3.6,1,0,0,0,소수,6,0.7,9186,실험-수치,,55119,230,1,0,0,0,1,1
1020207037105,jang,장수길¶박충범,C09J,C,0,0,1,7,12,실시예,단일,0,1,6.3,0,0,0,0,소수,7,4.6,5557,실험-수치,,38898,1733,1,0,0,0,1,0
1020217032723,jang,장수길¶최인호¶성재동,B05C,B,0,0,1,11,10,실시형태,단일,0,0,3.6,0,0,0,0,인라인주도,2,4.2,10738,실험-수치,,21475,224,1,0,1,0,1,0
1020217031879,jang,장수길¶성재동,C09J,C,1,0,0,0,28,실시예,단일,0,1,8.9,0,0,0,0,소수,8,3.8,5117,실험-수치,,40937,1013,1,1,0,0,1,0
1020217029143,jang,장수길¶홍미란¶박보현,H01L,H,0,0,1,18,41,실시예,단일,0,0,3.6,0,0,0,1,소수,4,2.2,7435,실험-수치,,29741,959,1,1,0,0,1,0
1020217026485,jang,장수길¶성재동,H01R,H,0,0,1,8,3,실시형태,단일,0,1,0.0,0,0,0,0,혼용,6,43.3,1643,도면-공간,,9857,191,1,0,0,0,0,0
1020217027298,jang,장수길¶성재동,G05D,G,0,0,1,8,3,실시형태,단일,0,1,0.0,0,0,0,0,혼용,6,31.6,2405,도면-공간,,14432,303,1,0,0,0,1,1
1020217024651,jang,장수길¶박상돈¶이중희,B60G,B,1,0,1,2,35,실시예,복수,15,1,0.4,0,0,0,0,혼용,11,29.0,1463,도면-공간,,16091,1224,1,1,1,0,1,1
1020217027623,jang,장수길¶이중희,G06N,G,0,0,0,0,15,실시예,단일,0,1,0.0,0,0,0,0,소수,2,0.7,8868,동작-시간,,17737,872,0,0,0,0,0,0
1020217032054,jang,장수길¶신수범¶이석재,C09K,C,0,0,1,21,33,실시예,단일,0,0,8.6,0,0,0,1,소수,1,3.8,15173,실험-수치,,15173,532,1,1,0,0,1,0
1020217032055,jang,장수길¶신수범¶이석재,C09K,C,0,0,1,23,36,실시예,단일,0,0,10.8,0,0,0,1,소수,2,3.8,7889,실험-수치,,15778,532,1,1,0,0,1,0
1020200034833,jang,장수길¶성재동,C22C,C,0,0,1,1,4,실시예,단일,0,0,11.0,0,0,0,0,소수,4,3.9,1476,실험-수치,,5904,1470,1,1,0,0,0,0
1020200034957,jang,장수길¶김진백¶박봉훈,H01G,H,1,0,1,29,0,실시형태,단일,0,1,3.0,0,0,0,0,소수,10,4.7,2889,실험-수치,,28887,179,0,0,0,0,0,0
1020200023361,jang,장수길¶박상돈¶이중희,H01L,H,0,0,1,10,12,실시예,단일,0,0,2.2,0,0,0,0,혼용,25,14.8,750,도면-공간,,18740,595,1,0,0,0,0,1
1020200023454,jang,장수길¶성재동,H01L,H,0,0,0,0,12,실시예,단일,0,0,0.9,0,0,0,1,혼용,28,25.7,493,도면-공간,,13796,587,1,0,0,0,0,1
1020200024922,jang,장수길¶박충범¶이중희,H01L,H,0,0,1,53,26,실시형태,단일,0,1,2.9,0,0,0,0,혼용,22,10.4,1946,도면-공간,,42809,657,1,0,1,0,1,0
1020200025064,jang,장수길¶이중희,G03F,G,0,0,0,0,5,실시예,단일,0,1,0.5,0,0,0,1,혼용,9,9.3,2502,동작-시간,,22515,734,0,0,0,0,0,0
1020200027767,jang,장수길¶김성환¶성재동,H01L,H,0,0,1,54,0,실시형태,단일,0,1,0.3,0,0,0,0,괄호주도,3,23.8,4874,도면-공간,,14623,523,1,0,0,1,1,0
1020200028279,jang,장수길¶박충범¶이중희,H01L,H,0,0,1,93,0,실시형태,단일,0,1,2.1,0,0,0,0,혼용,22,12.1,4817,도면-공간,,105980,524,1,0,1,1,1,0
1020200029489,jang,장수길¶이중희,H04N,H,0,0,1,1,38,실시예,단일,0,1,0.5,0,0,0,0,혼용,8,11.6,3290,도면-공간,,26316,840,0,0,1,1,1,0
1020200030166,jang,장수길¶신수범¶이석재,H01M,H,0,0,1,20,86,실시예,단일,0,0,5.2,0,0,0,1,소수,1,1.8,46665,실험-수치,,46665,1186,1,1,0,1,1,0
1020200031144,jang,장수길,H01L,H,0,0,1,38,0,실시형태,복수,31,1,0.4,0,0,0,0,혼용,14,11.9,2139,도면-공간,,29950,660,1,0,0,0,0,0
1020200031767,jang,장수길¶김성환¶성재동,H01L,H,1,0,1,14,0,실시형태,복수,9,0,1.6,0,0,0,0,혼용,7,16.4,1385,도면-공간,,9698,896,1,0,0,0,0,0
1020217029592,jang,장수길¶최인호¶성재동,B05D,B,0,0,0,0,11,실시예,단일,0,0,3.1,0,0,0,0,없음(도면무),0,0.2,0,실험-수치,,8418,122,1,1,0,0,0,0
1020217031473,jang,장수길¶최인호¶성재동,C08L,C,0,0,0,0,18,실시예,단일,0,0,6.9,0,0,0,1,없음(도면무),0,1.7,0,실험-수치,,29670,536,1,1,0,0,1,0
1020200022672,jang,장수길¶김승식¶박충범,D01D,D,1,0,1,41,2,실시형태,복수,4,1,0.2,0,0,0,0,혼용,14,28.0,1489,도면-공간,,20844,336,1,0,0,0,1,0
1020200023241,jang,장수길¶박충범¶이중희,H01L,H,0,0,1,159,0,실시형태,단일,0,1,0.3,0,0,0,0,혼용,12,11.8,3038,도면-공간,,36460,836,1,0,1,1,1,0
1020200025557,jang,장수길¶박충범¶이중희,H01L,H,0,0,1,76,0,실시형태,단일,0,1,4.2,0,0,0,0,혼용,6,9.4,3896,실험-수치,,23373,404,1,1,1,0,1,0
1020200025885,jang,장수길¶김성환¶성재동,H01L,H,0,0,1,17,17,실시예,단일,0,0,6.4,0,0,0,1,혼용,5,18.2,3346,실험-수치,,16730,261,1,0,0,0,0,0
1020200025934,jang,장수길¶박충범¶이중희,H01L,H,0,0,0,0,4,실시예,단일,0,0,2.6,0,0,0,0,혼용,8,33.9,993,도면-공간,,7944,1061,1,0,0,1,1,0
1020200027946,jang,장수길¶박충범¶이중희,H01L,H,0,0,1,66,5,실시형태,단일,0,1,1.8,0,0,0,0,혼용,19,8.6,2980,도면-공간,,56611,518,1,0,1,0,1,0
1020200028088,jang,장수길¶김성환¶성재동,H01J,H,0,0,1,16,0,실시형태,단일,0,1,0.4,0,0,0,0,혼용,5,23.2,1882,도면-공간,,9408,617,1,0,0,0,0,0
1020200030651,jang,장수길¶박상돈¶이중희,H01J,H,0,0,1,23,0,실시형태,단일,0,0,2.6,0,0,0,0,혼용,12,15.3,1205,실험-수치,,14457,911,1,1,0,0,0,1
1020200033008,jang,장수길¶김성환¶성재동,H01J,H,0,0,1,20,0,실시형태,단일,0,1,0.2,0,0,0,1,혼용,8,21.5,2001,도면-공간,,16009,190,1,0,0,0,0,0
1020200033338,jang,장수길¶이성훈¶김명곤,F16H,F,0,1,1,15,0,실시형태,단일,0,1,0.0,1,0,0,0,괄호주도,7,33.6,3223,도면-공간,,22562,54,1,0,0,0,0,1
1020200022317,jang,장수길¶김승식¶박충범,H01J,H,0,0,1,26,1,실시형태,복수,3,1,1.2,0,0,0,0,괄호주도,7,25.8,2643,도면-공간,,18502,656,0,0,0,0,1,0
1020217032052,jang,장수길¶신수범¶이석재,C09K,C,0,0,1,15,46,실시예,단일,0,0,7.1,0,0,0,0,혼용,8,8.0,1996,실험-수치,,15968,525,1,1,0,0,1,0
1020200020470,jang,장수길¶김명곤,B29C,B,0,0,1,8,0,실시형태,단일,0,0,0.0,0,0,0,0,괄호주도,2,31.2,2822,동작-시간,,5643,114,1,0,0,0,1,1
1020217007973,jang,장수길,F24F,F,0,0,1,66,0,실시형태,복수,54,1,0.7,0,0,0,0,혼용,9,22.0,2763,도면-공간,,24871,115,1,0,0,1,1,1
1020207028418,jang,장수길¶박충범,C09J,C,0,0,1,7,28,실시예,단일,0,1,10.2,0,0,0,0,괄호주도,2,11.3,9060,실험-수치,,18120,1123,1,0,0,0,1,1
1020207028466,jang,장수길¶박충범,C09J,C,0,0,1,7,16,실시예,단일,0,0,9.1,0,0,0,0,괄호주도,2,10.7,8534,실험-수치,,17069,1123,1,0,0,0,1,1
